Date,Close,High,Low,Open,Volume,Ticker,Daily_Return,MA_20,MA_50,Volatility
2020-04-27,68.35823059082031,68.68895219864656,67.58091104598891,68.02750161594408,117087600,AAPL,0.0007067609818796061,64.80597476959228,65.95375549316407,0.030637364755682506
2020-04-28,67.25018310546875,69.00035846269303,67.15845596472252,68.81930583953189,112004800,AAPL,-0.01620942314882501,65.09288291931152,65.7298777770996,0.03062668320910931
2020-04-29,69.45905303955078,69.92737656274731,68.53206419889801,68.73484231712963,137280800,AAPL,0.03284556014691953,65.49651069641114,65.5789045715332,0.031198304735124048
2020-04-30,70.92435455322266,71.10058178322025,69.60870972779222,69.99736587702316,183064000,AAPL,0.021095903982991437,66.13490257263183,65.43493148803711,0.02802032045378795
2020-05-01,69.78251647949219,72.17965163700352,69.00519685948858,69.1017567929507,240616800,AAPL,-0.016099379133209024,66.66768035888671,65.28415100097656,0.028582674278879554
2020-05-04,70.76983642578125,70.89777995985193,69.11863770856678,69.80663901583497,133568000,AAPL,0.01414852883070239,67.29231090545655,65.1881201171875,0.028078182269387405
2020-05-05,71.83202362060547,72.66245223551824,71.08367131021836,71.2285148811078,147751200,AAPL,0.015009038433177357,67.71585388183594,65.18512649536133,0.02151593700492623
2020-05-06,72.57313537597656,73.20319497472518,72.14826285856589,72.53209353947886,142333600,AAPL,0.010317289114468275,68.21314544677735,65.24571838378907,0.021099867841891166
2020-05-07,73.32388305664062,73.6690955962119,72.8966015934725,73.1983559121912,115215200,AAPL,0.010344705058899395,68.6678279876709,65.29926116943359,0.02068712708202497
2020-05-08,75.06913757324219,75.12239040799929,73.65552559886389,73.98230402182824,133838400,AAPL,0.023801992527501703,69.18659858703613,65.48006988525391,0.0210323777307274
2020-05-11,76.25038146972656,76.74417245398942,74.36959376483475,74.57776663572473,145946400,AAPL,0.015735413176045654,69.70094184875488,65.68527648925782,0.02093371950857666
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200,AAPL,-0.01142822551677003,70.00514678955078,65.75018081665038,0.01869538269598655
2020-05-13,74.46882629394531,76.4779036027934,73.39409274246334,75.55808267285332,200622400,AAPL,-0.012074303499579386,70.29546852111817,65.84269958496094,0.018818667631842315
2020-05-14,74.92633056640625,74.98684482021679,72.98745151047878,73.7087840752181,158929200,AAPL,0.0061435676541357065,70.58138732910156,65.87957672119141,0.01880427572110351
2020-05-15,74.48336029052734,74.52935171327063,72.6679327201148,72.70182424718615,166348400,AAPL,-0.005912077537098992,70.89211044311523,65.95500564575195,0.018500151537944626
2020-05-18,76.23824310302734,76.61101281668553,75.11510287010954,75.80496654822666,135178400,AAPL,0.0235607363262742,71.3614288330078,66.0843132019043,0.017958449217792303
2020-05-19,75.79773712158203,77.0999976554672,75.76626852775506,76.25522103808397,101729600,AAPL,-0.005778018531329754,71.9120433807373,66.31518051147461,0.015952200131144418
2020-05-20,77.27185821533203,77.34204942619355,76.6158784313997,76.65460843756124,111504800,AAPL,0.019448088422289622,72.4430606842041,66.48297592163085,0.015438965668084968
2020-05-21,76.69574737548828,77.67365953830173,76.45852890117943,77.1338698714014,102688800,AAPL,-0.0074556358957786895,72.95818824768067,66.68709518432617,0.015598127109708539
2020-05-22,77.18956756591797,77.27186606725144,76.3326836366315,76.43434344951643,81803200,AAPL,0.006438690635766742,73.40216903686523,67.03241477966309,0.014753162393025859
2020-05-26,76.66670227050781,78.48454498542678,76.6110265113562,78.3054252019707,125522000,AAPL,-0.006773781896933673,73.81759262084961,67.22369010925293,0.014993478919911056
2020-05-27,77.00074768066406,77.14598335609439,75.78562421645006,76.52390248864035,112945200,AAPL,0.004357112022082443,74.30512084960938,67.59429809570312,0.014077639812760811
2020-05-28,77.0346450805664,78.29092158030248,76.40045688271769,76.6763980387844,133560800,AAPL,0.000440221698144061,74.68390045166015,67.9141651916504,0.012733254789044551
2020-05-29,76.95960235595703,77.73660324937043,76.60377827424547,77.27669643163954,153532400,AAPL,-0.0009741425371777579,74.98566284179688,68.26241706848144,0.012235794444372136
2020-06-01,77.90602111816406,78.02704957806893,76.78287346449119,76.91358626954592,80791200,AAPL,0.012297604629369241,75.39183807373047,68.63872245788575,0.01137840962890957
2020-06-02,78.26671600341797,78.2909231828301,77.19924365819143,77.63978920771235,87642800,AAPL,0.004629871736188784,75.76668205261231,69.09726989746093,0.011198903315697428
2020-06-03,78.69754791259766,78.95897353375568,78.01494559700772,78.58620379313693,104491200,AAPL,0.005504663172029245,76.10995826721191,69.58794685363769,0.010955587665795631
2020-06-04,78.01982116699219,78.81860638544032,77.64705128445249,78.52088097581583,87560400,AAPL,-0.008611789866161512,76.38229255676269,69.95638923645019,0.011252139812047856
2020-06-05,80.24188995361328,80.30240419943048,78.2400813612976,78.26912701737099,137250400,AAPL,0.028480823890444595,76.72819290161132,70.37583923339844,0.012480821612468752
2020-06-08,80.71631622314453,80.75020774515244,79.23009024878114,79.93931540745123,95654400,AAPL,0.00591245133689533,77.01055183410645,70.74239921569824,0.011644625617246652
2020-06-09,83.26519012451172,83.6573213064147,80.3653518160227,80.39682040985336,147712400,AAPL,0.031578174285366245,77.36129226684571,71.21159690856933,0.012970074122655531
2020-06-10,85.40735626220703,85.87452430935225,83.77347217663464,84.21159457751038,166651600,AAPL,0.025727031121792754,77.86271133422852,71.68950363159179,0.013228535543028582
2020-06-11,81.30693817138672,84.97652287764004,81.20527837641917,84.55292316229209,201662400,AAPL,-0.04801012781886982,78.20461692810059,72.08791244506835,0.0175853858085015
2020-06-12,82.00889587402344,84.18740853476542,80.90027823694467,83.44187634114364,200146000,AAPL,0.008633429304115037,78.55874519348144,72.56496002197265,0.017606060844737783
2020-06-15,83.02310943603516,83.67424321088224,80.5032957450343,80.66547714891838,138808800,AAPL,0.012367116411001078,78.98573265075683,73.04288299560547,0.01750170276034586
2020-06-16,85.22341918945312,85.49452921505798,83.44188334314991,85.07334504214955,165428800,AAPL,0.026502377089516083,79.43499145507812,73.58180686950683,0.017672217213693303
2020-06-17,85.10482025146484,86.02705683600927,84.98379175074255,85.96654258564811,114406400,AAPL,-0.001391623794448238,79.90034561157226,74.01667999267578,0.017548592537637932
2020-06-18,85.13870239257812,85.55504068464955,84.53113702208627,85.06124238777585,96820400,AAPL,0.000398122468423745,80.29368782043457,74.46690795898438,0.017292804023396512
2020-06-19,84.65218353271484,86.3078527061597,83.54598114965047,85.84310735238266,264476000,AAPL,-0.005714426532130168,80.6915096282959,74.87534698486328,0.017231055226650454
2020-06-22,86.86699676513672,87.0098095125726,84.99831637895207,85.04430780115948,135445200,AAPL,0.026163686983525114,81.17538108825684,75.31881240844727,0.0178651671410417
2020-06-23,88.7211685180664,90.13720371046618,87.69000314125313,88.10876448893902,212155600,AAPL,0.021344950579364808,81.77810440063476,75.77396545410156,0.017907098797408278
2020-06-24,87.1550521850586,89.26821268122214,86.78228229668392,88.3508144843821,192623200,AAPL,-0.017652115714514083,82.28581962585449,76.13116897583008,0.018764956498648403
2020-06-25,88.31207275390625,88.35080275936323,86.55232106785238,87.30996064055707,137522400,AAPL,0.013275427411722829,82.84969100952148,76.52416259765624,0.018770558313436658
2020-06-26,85.59862518310547,88.4282723384794,85.45096655963653,88.2079995637923,205256800,AAPL,-0.030725669618945295,83.28164215087891,76.85197601318359,0.020533794871555204
2020-06-29,87.57135772705078,87.665763477541,85.0297599072803,85.50661236513594,130646000,AAPL,0.023046311079475856,83.76490898132325,77.23802520751953,0.020858197480382173
2020-06-30,88.3023910522461,88.58802392767775,87.14052040168764,87.15988171149978,140223200,AAPL,0.008347858753930293,84.26669273376464,77.66703552246094,0.020861227346616138
2020-07-01,88.13536834716797,88.9220535759505,88.08696138066959,88.37984827441205,110737200,AAPL,-0.0018914856448145612,84.73858375549317,78.13403396606445,0.02094070463368671
2020-07-02,88.13536834716797,89.67485466688348,88.02160865174983,89.04066652590694,114041600,AAPL,0.0,85.24436111450196,78.56371109008789,0.02071415473239461
2020-07-06,90.49299621582031,90.96016437699369,89.5296068531223,89.56107543992535,118655600,AAPL,0.02675007676107488,85.75691642761231,79.04570709228516,0.02062010099429543
2020-07-07,90.21221160888672,91.64760765010688,90.10086747244101,90.87060685450933,112424400,AAPL,-0.003102832469641492,86.23171119689941,79.48375228881837,0.020725747266118595
2020-07-08,92.3132553100586,92.344723894615,91.1005476599512,91.1876920007991,117092000,AAPL,0.02329001433066402,86.68411445617676,79.96285278320312,0.020260453934255306
2020-07-09,92.71027374267578,93.2573176564038,91.66458550637155,93.20406480954586,125642800,AAPL,0.004300773830190341,87.0492603302002,80.47205459594727,0.019685587100837825
2020-07-10,92.87242889404297,92.93052759776583,91.69603540831204,92.30601639495103,90257200,AAPL,0.0017490526650505434,87.62753486633301,80.94032211303711,0.01540612070854022
2020-07-13,92.4439926147461,96.7792345052281,92.23098126624099,94.1746987408597,191649200,AAPL,-0.004613169746918944,88.14928970336913,81.37071487426758,0.015605900790216202
2020-07-14,93.97380828857422,94.16502803355267,90.89484241185615,91.82675611607858,170989200,AAPL,0.016548567738776887,88.69682464599609,81.85454071044921,0.015721548069753944
2020-07-15,94.62006378173828,96.09418977539168,93.42430181349536,95.84487140313816,153198000,AAPL,0.006876974605302122,89.16665687561036,82.33154525756837,0.014991825466255087
2020-07-16,93.4557876586914,94.31024858615012,92.85790656415841,93.49451766571708,110577600,AAPL,-0.012304748871576843,89.58420524597167,82.76402053833007,0.015441959542195686
2020-07-17,93.26697540283203,94.06092201052024,92.79496133182224,93.90600938284572,92186800,AAPL,-0.0020203377510329412,89.99061889648438,83.17789733886718,0.015487681589007905
2020-07-20,95.23247528076172,95.37044953138843,93.01039399095433,93.35411815070974,90318000,AAPL,0.021073910346512736,90.51963348388672,83.61606918334961,0.015698052492039427
2020-07-21,93.91809844970703,96.09661104261261,93.6687800817764,96.02157397759412,103433200,AAPL,-0.013801771162407328,90.87218856811523,83.9930484008789,0.015542216814440365
2020-07-22,94.18193817138672,94.86211761268852,93.53322731563136,93.620364272229,89001600,AAPL,0.0028092532327086417,91.14522705078124,84.35167953491211,0.014998163206516644
2020-07-23,89.89513397216797,93.99315739757402,89.08666444146189,93.91569738113668,197004400,AAPL,-0.04551620281393953,91.28223114013672,84.64200271606445,0.01801738231163442
2020-07-24,89.67243957519531,90.01616378626149,86.31268703007238,88.0966534330444,185438800,AAPL,-0.002477268647729125,91.35024948120117,84.94607498168945,0.017828262383763303
2020-07-27,91.79768371582031,91.88966654711753,90.50994623863684,90.7326345162056,121214000,AAPL,0.023700081660462224,91.66020240783692,85.28350204467773,0.016872272139550306
2020-07-28,90.2896728515625,91.54594911832494,90.2848269844815,91.36924487069622,103625600,AAPL,-0.01642754809507163,91.7961181640625,85.59962829589844,0.016791056743693834
2020-07-29,92.02037048339844,92.20433612820618,90.73504867705178,90.77135574195019,90329200,AAPL,0.01916827890916406,91.98201713562011,85.91527084350587,0.017187375668468625
2020-07-30,93.13385009765625,93.23793283077006,90.7883172670131,91.1949712384762,158130000,AAPL,0.01210036004428705,92.23194122314453,86.26199310302735,0.017296248264531255
2020-07-31,102.88389587402344,103.03397001244983,97.62157236005555,99.61612680199143,374336800,AAPL,0.10468852910240156,92.9693675994873,86.77423385620118,0.028550482502850024
2020-08-03,105.476318359375,108.09053052398437,104.46452205826068,104.76224738585148,308151200,AAPL,0.025197553643632187,93.71853370666504,87.3498452758789,0.028499283824440808
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600,AAPL,0.006678267878925448,94.51695899963379,87.92966827392578,0.028381287982883956
2020-08-05,106.56558227539062,106.8850992523654,105.43759589570149,105.90234853375506,121776800,AAPL,0.003624620517787891,95.2295753479004,88.52764587402343,0.02818374676461697
2020-08-06,110.28358459472656,110.77738293578851,106.30901285016994,106.8972095786005,202428800,AAPL,0.03488933518636195,96.10824089050293,89.19330261230469,0.028819913062778774
2020-08-07,107.77619171142578,110.26174899503663,106.98081367668276,109.80586023116359,198045600,AAPL,-0.022735866743133437,96.85342903137207,89.80813354492187,0.02965639458394203
2020-08-10,109.34270477294922,110.35875275642206,106.69710077257369,109.21903076531765,212403600,AAPL,0.014534871168187413,97.69836463928223,90.45579559326171,0.029540943072763413
2020-08-11,106.0908432006836,109.10503383828805,105.83137353380982,108.60792541884311,187902400,AAPL,-0.02974008717836396,98.3042163848877,91.0194920349121,0.030695151466115254
2020-08-12,109.61671447753906,109.87375687982836,106.98565970661953,107.17965145918507,165598000,AAPL,0.033234454270345104,99.05404891967774,91.64649200439453,0.03127187111474361
2020-08-13,111.55667877197266,112.55817781440562,110.50667808377885,110.99409224252035,210082000,AAPL,0.017697705169142708,99.9590934753418,92.30367462158203,0.030973161213354132
2020-08-14,111.45724487304688,111.54696624880587,109.65066604650143,111.3820725095563,165565200,AAPL,-0.0008913307568884088,100.86860694885254,92.97242309570312,0.030952400192656958
2020-08-17,111.16627502441406,112.6018395628826,110.54064515413064,112.57758873683466,119561600,AAPL,-0.0026105960986585464,101.66529693603516,93.59091079711914,0.030934940349245457
2020-08-18,112.09257507324219,112.51693852673742,110.58426581680665,110.91890789561272,105633600,AAPL,0.008332563528144599,102.57402076721192,94.21843597412109,0.030499018017073377
2020-08-19,112.23323059082031,113.64454412496903,112.13866200158594,112.49997484302729,145538000,AAPL,0.0012548156511367203,103.4765853881836,94.79779678344727,0.030518438110091962
2020-08-20,114.72362518310547,114.8375973733061,112.2574641314498,112.27444044495672,126907200,AAPL,0.022189458319743283,104.71800994873047,95.38412216186524,0.027755539996434663
2020-08-21,120.63562774658203,121.1181872782855,115.66935990258521,115.68148161330981,338054800,AAPL,0.05153256405592721,106.2661693572998,96.17069595336915,0.028816472586287903
2020-08-24,122.07845306396484,124.91805616382935,120.21610549023623,124.83317459173283,345937600,AAPL,0.01196019239369095,107.78020782470703,96.97208709716797,0.02875631300008608
2020-08-25,121.07695770263672,121.42130160395935,119.35768029886763,120.95329109467639,211495600,AAPL,-0.008203702915561828,109.31957206726074,97.7331640625,0.028343105810337638
2020-08-26,122.72348022460938,123.17936898693925,121.32671591454528,122.39126546065715,163022400,AAPL,0.013598975009072367,110.85472755432129,98.48316528320312,0.028328853583251008
2020-08-27,121.25641632080078,123.65709978806709,120.11426694187719,123.32488497435537,155552400,AAPL,-0.011954223438934153,112.26085586547852,99.20619720458984,0.02895616463745928
2020-08-28,121.05996704101562,122.6458683430527,120.83686988582103,122.22877945314914,187630000,AAPL,-0.0016201145122533012,113.16965942382812,99.92462249755859,0.01961977064177134
2020-08-31,125.16541290283203,127.06656806710367,122.21669905690888,123.7492594402055,225702700,AAPL,0.03391249776588379,114.15411415100098,100.73488708496093,0.020104467866947234
2020-09-01,130.15101623535156,130.75240977324506,126.61061944886391,128.7736558625042,151948100,AAPL,0.03983211669177278,115.35262908935547,101.60056747436523,0.021255563864252515
2020-09-02,127.45455169677734,133.83698109172641,123.18667288708147,133.45869190086984,200119000,AAPL,-0.020717967608475774,116.3970775604248,102.37523513793946,0.022335969907496436
2020-09-03,117.25040435791016,124.97139321089942,116.88181705951085,123.09935129507485,257599600,AAPL,-0.08006106649798994,116.74541854858398,102.97714218139649,0.029138173028422955
2020-09-04,117.32801055908203,119.98573625952378,107.56037630423063,116.46473461185484,332607200,AAPL,0.0006618842945307346,117.2230094909668,103.5574609375,0.02849289373449301
2020-09-08,109.43242645263672,115.41716207276087,109.29663073421304,110.52849400857393,231366600,AAPL,-0.0672949628040389,117.22749557495118,104.03413696289063,0.03258038595336764
2020-09-09,113.79729461669922,115.56264615107492,111.79915150644727,113.73909857280785,176940500,AAPL,0.03988642402945941,117.61281814575196,104.55865570068359,0.03289123523399818
2020-09-10,110.08231353759766,116.8818312711873,109.12204164322466,116.74603554472291,182274400,AAPL,-0.0326456010366033,117.63609809875489,104.99425415039063,0.03311141040621629
2020-09-11,108.63705444335938,111.77007275174712,106.6971070425851,111.12988655734183,180860300,AAPL,-0.013128894622519538,117.49011688232422,105.40428787231446,0.03299792403058297
