Date,Close,High,Low,Open,Volume,Ticker,Company,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA
2020-04-03,58.27721405029297,59.3128333420279,57.688188979235456,58.61276473473643,129880000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-06,63.36118698120117,63.515681414819454,60.20121554945302,60.568146275466354,201820400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-07,62.627315521240234,65.58934152567265,62.52351377225885,65.37207245676143,202887200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-08,64.23023986816406,64.54406151460887,63.061847651130236,63.42636197678972,168895200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-09,64.69371795654297,65.19584133375365,63.899505790640596,64.86511973614601,161834800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-13,65.96350860595703,66.07214313145124,64.17229133387406,64.77097468626023,131022800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-14,69.29486083984375,69.58454794114515,67.12222968123038,67.59296937908287,194994800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-15,68.66239166259766,69.1210568119712,67.74506136385055,68.17234288135833,131154400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-16,69.20796203613281,69.57248363661981,68.16027185080422,69.37453102131897,157125200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-17,68.2688980102539,69.27072829912615,66.83496081662895,68.72515410233876,215250000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-20,66.85186767578125,67.99853426971617,66.83255863780644,67.09810395402242,130015200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-21,64.78546142578125,66.92912586019385,64.07573448825138,66.69496415132106,180991600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-22,66.6515121459961,67.0860355273564,65.71003990834832,66.05041238241853,116862400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-23,66.3932113647461,68.0154433517939,66.35458591659604,66.59598944224571,124814400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-24,68.30994415283203,68.31960235496462,66.86876505886688,66.91704870248016,126161200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-27,68.35822296142578,68.68894453234053,67.58090350335026,68.02749402346188,117087600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-28,67.25019073486328,69.00036629064134,67.1584635837108,68.81931364694016,112004800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-29,69.45903015136719,69.92735352024151,68.53204161617626,68.73481966758834,137280800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-04-30,70.92434692382812,71.10057413486881,69.60870223992275,69.99735834734561,183064000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-01,69.78250885009766,72.17964374552773,69.0051893150792,69.10174923798432,240616800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-04,70.76985168457031,70.89779524622708,69.11865261133845,69.80665406694762,133568000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-05,71.83204650878906,72.66247538830531,71.08369395995085,71.22853757699251,147751200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-06,72.57313537597656,73.20319497472518,72.14826285856589,72.53209353947886,142333600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-07,73.32391357421875,73.66912625746833,72.89663193321505,73.19838637752463,115215200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-08,75.06912231445312,75.12237513838589,73.65551062741005,73.98228898395239,133838400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-11,76.25035858154297,76.7441494175839,74.36957144120983,74.57774424961227,145946400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-12,75.37896728515625,77.38319884408511,75.25793879153254,76.93296900656856,162301200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-13,74.46884155273438,76.47791927324582,73.39410778103768,75.55809815483286,200622400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-14,74.92632293701172,74.98683718466037,72.98744407851115,73.70877656980059,158929200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-15,74.48336029052734,74.52935171327063,72.6679327201148,72.70182424718615,166348400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-18,76.2382583618164,76.611028150083,75.11511790410643,75.80498172029709,135178400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-19,75.79772186279297,77.09998213452099,75.76625327530091,76.25520568719914,101729600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-20,77.2718505859375,77.34204178986873,76.61587086677298,76.65460086911052,111504800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-21,76.69573974609375,77.6736518116283,76.45852129538247,77.13386219842414,102688800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-22,77.18954467773438,77.27184315466477,76.33266100253039,76.43432078527125,81803200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-26,76.66670989990234,78.48455279572174,76.61103413521022,78.30543299444078,125522000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-27,77.00074768066406,77.14598335609439,75.78562421645006,76.52390248864035,112945200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-28,77.03462982177734,78.29090607267398,76.4004417495467,76.67638285095582,133560800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-05-29,76.9595947265625,77.73659554294788,76.60377068012559,77.27668877080987,153532400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-01,77.9060287475586,78.02705721931588,76.78288098389504,76.91359380175058,80791200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-02,78.2667007446289,78.29090791932163,77.19922860751555,77.63977407114822,87642800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-03,78.69755554199219,78.95898118849432,78.01495316022684,78.58621141173712,104491200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-04,78.01979064941406,78.81857555541607,77.6470209126839,78.52085026224736,87560400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-05,80.24188232421875,80.30239656428226,78.24007392223491,78.26911957554665,137250400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-08,80.71632385253906,80.75021537775042,79.23009773769596,79.93932296340279,95654400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-09,83.2651596069336,83.65729064511632,80.36532236126617,80.39679094356325,147712400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-10,85.40738677978516,85.87455499385788,83.77350211039672,84.21162466782144,166651600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-11,81.30693817138672,84.97652287764004,81.20527837641917,84.55292316229209,201662400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-12,82.00889587402344,84.18740853476542,80.90027823694467,83.44187634114364,200146000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-15,83.02313232421875,83.67426627857331,80.50331793854433,80.66549938713932,138808800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-16,85.22341918945312,85.49452921505798,83.44188334314991,85.07334504214955,165428800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-17,85.10479736328125,86.02703369979835,84.9837688951085,85.96651946571197,114406400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-18,85.1386947631836,85.55503301794639,84.53112944713651,85.06123476532262,96820400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-19,84.65216827392578,86.30783714893171,83.54596609025744,85.8430918789263,264476000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-22,86.86699676513672,87.0098095125726,84.99831637895207,85.04430780115948,135445200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-23,88.72114562988281,90.13718045697547,87.68998051908838,88.1087417587427,212155600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-24,87.15504455566406,89.26820486684538,86.78227469992099,88.35080675031271,192623200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-25,88.31208038330078,88.3508103921037,86.55232854521968,87.30996818337783,137522400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-26,85.59862518310547,88.4282723384794,85.45096655963653,88.2079995637923,205256800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-29,87.57138061523438,87.66578639039905,85.02978213117639,85.5066347136651,130646000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-06-30,88.30237579345703,88.58800861953088,87.1405053436716,87.1598666501381,140223200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-01,88.1353759765625,88.92206127344404,88.08696900587378,88.37985592496987,110737200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-02,88.1353759765625,89.67486242954287,88.02161627129679,89.04067423366814,114041600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-06,90.49299621582031,90.96016437699369,89.5296068531223,89.56107543992535,118655600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-07,90.21221160888672,91.64760765010688,90.10086747244101,90.87060685450933,112424400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-08,92.31327056884766,92.34473915860562,91.10056271828748,91.18770707353977,117092000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-09,92.71025085449219,93.25729463316677,91.66456287634601,93.20404179945581,125642800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-10,92.8724136352539,92.93051232943125,91.69602034280251,92.30600122922262,90257200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-13,92.44397735595703,96.77921853086478,92.23096604261153,94.17468319640058,191649200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-14,93.97377014160156,94.16498980895781,90.89480551473416,91.82671884066302,170989200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-15,94.62007141113281,96.09419752364778,93.42430934647335,95.84487913129125,153198000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-16,93.45577239990234,94.31023318785083,92.85789140298706,93.49450240060445,110577600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-17,93.2669906616211,94.06093739920163,92.79497651338822,93.90602474618288,92186800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-20,95.23247528076172,95.37044953138843,93.01039399095433,93.35411815070974,90318000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-21,93.91810607910156,96.09661884897764,93.66878769091768,96.02158177786353,103433200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-22,94.18196105957031,94.86214066616996,93.53325004616464,93.62038702393836,89001600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-23,89.89512634277344,93.99314942038049,89.08665688068213,93.91568941051719,197004400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-24,89.67240142822266,90.01612549306734,86.31265031235033,88.09661595641674,185438800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-27,91.79768371582031,91.88966654711753,90.50994623863684,90.7326345162056,121214000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-28,90.28968048095703,91.54595685387366,90.28483461346657,91.36925259131361,103625600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-29,92.0203857421875,92.20435141750036,90.73506372270917,90.77137079362801,90329200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-30,93.13383483886719,93.23791755492837,90.78830239250956,91.19495629734762,158130000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-07-31,102.88389587402344,103.03397001244983,97.62157236005555,99.61612680199143,374336800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-03,105.47634887695312,108.09056179793535,104.46455228309469,104.76227769682667,308151200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-04,106.18072509765625,107.26998160372126,104.9438099795325,105.66514250286653,173071600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-05,106.5655746459961,106.88509160009556,105.43758834706337,105.9023409518437,121776800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-06,110.28359985351562,110.7773982628993,106.30902755903897,106.89722436885218,202428800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-07,107.77618408203125,110.26174118969138,106.98080610359243,109.80585245809037,198045600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-10,109.34269714355469,110.35874505613272,106.69709332777636,109.21902314455248,212403600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-11,106.09087371826172,109.10506522291367,105.83140397675015,108.60795666047292,187902400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-12,109.61673736572266,109.8737798216829,106.98568204543375,107.17967383850515,165598000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-13,111.55667114257812,112.55817011651827,110.50667052619417,110.99408465160128,210082000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-14,111.4572525024414,111.54697388434195,109.65067355223327,111.38208013380518,165565200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-17,111.16625213623047,112.60181637912858,110.54062239475888,112.57756555807367,119561600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-18,112.09256744384766,112.5169308684593,110.58425829007268,110.91890034610189,105633600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-19,112.23323059082031,113.64454412496903,112.13866200158594,112.49997484302729,145538000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-20,114.72362518310547,114.8375973733061,112.2574641314498,112.27444044495672,126907200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-21,120.63562774658203,121.1181872782855,115.66935990258521,115.68148161330981,338054800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-24,122.0784683227539,124.91807177754512,120.21612051624737,124.83319019483912,345937600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-25,121.07695770263672,121.42130160395935,119.35768029886763,120.95329109467639,211495600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-26,122.7234878540039,123.17937664467517,121.32672345710665,122.39127306939878,163022400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-27,121.25640869140625,123.65709200762272,120.11425938434616,123.32487721481381,155552400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-28,121.05998229980469,122.64588380173389,120.83688511649021,122.2287948592591,187630000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-08-31,125.1654052734375,127.06656032182518,122.2166916072517,123.7492518971319,225702700.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-01,130.1510467529297,130.75244043183687,126.61064913629612,128.77368605712132,151948100.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-02,127.45452880859375,133.83695705739137,123.18665076532004,133.45866793446768,200119000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-03,117.25041198730469,124.97140134269283,116.8818246649217,123.09935930505591,257599600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-04,117.32801818847656,119.98574406174012,107.56038329847304,116.46474218511382,332607200.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-08,109.43242645263672,115.41716207276087,109.29663073421304,110.52849400857393,231366600.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-09,113.79730224609375,115.56265389882519,111.79915900187885,113.7391061983007,176940500.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-10,110.08231353759766,116.8818312711873,109.12204164322466,116.74603554472291,182274400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-11,108.63704681396484,111.77006490232608,106.69709954942977,111.12987875287997,180860300.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-14,111.89616394042969,112.44904864015743,109.41303369608222,111.27538137934282,140150100.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-15,112.07075500488281,115.26196916143692,110.1987055878256,114.7769823425134,184642000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-16,108.76313781738281,112.51693833812011,108.67584374495958,111.7700619173575,154679000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-17,107.02690124511719,108.83105303274593,105.44584667867372,106.42552224944927,178011000.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-18,103.6319808959961,107.5506753180143,102.9045006607274,107.08509211161683,287104900.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-21,106.77470397949219,106.88140167582651,100.0042844680874,101.40104892896447,195713800.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
2020-09-22,108.4527359008789,109.47121104759135,105.88231201688097,109.29661551959238,183055400.0,AAPL,Apple,,,,,,,,,,,,,,,,,,,,
