Date,Close,High,Low,Open,Volume,Ticker
2020-03-26,62.3883171081543,62.4462515869641,59.47216257409066,59.5107880156471,252087200,AAPL
2020-03-27,59.80530548095703,61.767913466106,59.638736473627105,61.01473571142301,204216800,AAPL
2020-03-30,61.512020111083984,61.683418202528024,60.206026401052306,60.529509863529455,167976400,AAPL
2020-03-31,61.386497497558594,63.366005560924876,60.833685075362965,61.70273919270683,197002000,AAPL
2020-04-01,58.156517028808594,60.041877740721404,57.726819101176545,59.50596168562525,176218400,AAPL
2020-04-02,59.12696075439453,59.18006982201146,57.188490836952404,58.01891951220774,165934000,AAPL
2020-04-03,58.277225494384766,59.31284498948773,57.68820030765842,58.61277624472143,129880000,AAPL
2020-04-06,63.36116409301758,63.51565847082729,60.20119380275697,60.568124396222636,201820400,AAPL
2020-04-07,62.62730407714844,65.58932954032026,62.52350234713508,65.37206051111131,202887200,AAPL
2020-04-08,64.23023223876953,64.54405384793799,63.06184016051964,63.42635444288139,168895200,AAPL
2020-04-09,64.6937255859375,65.19584902236409,63.89951332637289,64.86512738575412,161834800,AAPL
2020-04-13,65.96351623535156,66.07215077341053,64.17229875609489,64.77098217772529,131022800,AAPL
2020-04-14,69.29487609863281,69.58456326372355,67.12224446160415,67.59298426311395,194994800,AAPL
2020-04-15,68.66239166259766,69.1210568119712,67.74506136385055,68.17234288135833,131154400,AAPL
2020-04-16,69.20795440673828,69.5724759670409,68.16026433690568,69.3745233735621,157125200,AAPL
2020-04-17,68.2688980102539,69.27072829912615,66.83496081662895,68.72515410233876,215250000,AAPL
2020-04-20,66.85187530517578,67.99854202997274,66.83256626499734,67.09811161151838,130015200,AAPL
2020-04-21,64.78544616699219,66.92911009651182,64.07571939662287,66.69494844279068,180991600,AAPL
2020-04-22,66.6515121459961,67.0860355273564,65.71003990834832,66.05041238241853,116862400,AAPL
2020-04-23,66.39319610595703,68.01542772017612,66.35457066668404,66.59597413685326,124814400,AAPL
2020-04-24,68.30995178222656,68.31960998543786,66.86877252729914,66.91705617630512,126161200,AAPL
2020-04-27,68.35823059082031,68.68895219864656,67.58091104598891,68.02750161594408,117087600,AAPL
2020-04-28,67.25018310546875,69.00035846269303,67.15845596472252,68.81930583953189,112004800,AAPL
2020-04-29,69.45905303955078,69.92737656274731,68.53206419889801,68.73484231712963,137280800,AAPL
2020-04-30,70.92435455322266,71.10058178322025,69.60870972779222,69.99736587702316,183064000,AAPL
2020-05-01,69.78251647949219,72.17965163700352,69.00519685948858,69.1017567929507,240616800,AAPL
2020-05-04,70.76983642578125,70.89777995985193,69.11863770856678,69.80663901583497,133568000,AAPL
2020-05-05,71.83202362060547,72.66245223551824,71.08367131021836,71.2285148811078,147751200,AAPL
2020-05-06,72.57313537597656,73.20319497472518,72.14826285856589,72.53209353947886,142333600,AAPL
2020-05-07,73.32388305664062,73.6690955962119,72.8966015934725,73.1983559121912,115215200,AAPL
2020-05-08,75.06913757324219,75.12239040799929,73.65552559886389,73.98230402182824,133838400,AAPL
2020-05-11,76.25038146972656,76.74417245398942,74.36959376483475,74.57776663572473,145946400,AAPL
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200,AAPL
2020-05-13,74.46882629394531,76.4779036027934,73.39409274246334,75.55808267285332,200622400,AAPL
2020-05-14,74.92633056640625,74.98684482021679,72.98745151047878,73.7087840752181,158929200,AAPL
2020-05-15,74.48336029052734,74.52935171327063,72.6679327201148,72.70182424718615,166348400,AAPL
2020-05-18,76.23824310302734,76.61101281668553,75.11510287010954,75.80496654822666,135178400,AAPL
2020-05-19,75.79773712158203,77.0999976554672,75.76626852775506,76.25522103808397,101729600,AAPL
2020-05-20,77.27185821533203,77.34204942619355,76.6158784313997,76.65460843756124,111504800,AAPL
2020-05-21,76.69574737548828,77.67365953830173,76.45852890117943,77.1338698714014,102688800,AAPL
2020-05-22,77.18956756591797,77.27186606725144,76.3326836366315,76.43434344951643,81803200,AAPL
2020-05-26,76.66670227050781,78.48454498542678,76.6110265113562,78.3054252019707,125522000,AAPL
2020-05-27,77.00074768066406,77.14598335609439,75.78562421645006,76.52390248864035,112945200,AAPL
2020-05-28,77.0346450805664,78.29092158030248,76.40045688271769,76.6763980387844,133560800,AAPL
2020-05-29,76.95960235595703,77.73660324937043,76.60377827424547,77.27669643163954,153532400,AAPL
2020-06-01,77.90602111816406,78.02704957806893,76.78287346449119,76.91358626954592,80791200,AAPL
2020-06-02,78.26671600341797,78.2909231828301,77.19924365819143,77.63978920771235,87642800,AAPL
2020-06-03,78.69754791259766,78.95897353375568,78.01494559700772,78.58620379313693,104491200,AAPL
2020-06-04,78.01982116699219,78.81860638544032,77.64705128445249,78.52088097581583,87560400,AAPL
2020-06-05,80.24188995361328,80.30240419943048,78.2400813612976,78.26912701737099,137250400,AAPL
2020-06-08,80.71631622314453,80.75020774515244,79.23009024878114,79.93931540745123,95654400,AAPL
2020-06-09,83.26519012451172,83.6573213064147,80.3653518160227,80.39682040985336,147712400,AAPL
2020-06-10,85.40735626220703,85.87452430935225,83.77347217663464,84.21159457751038,166651600,AAPL
2020-06-11,81.30693817138672,84.97652287764004,81.20527837641917,84.55292316229209,201662400,AAPL
2020-06-12,82.00889587402344,84.18740853476542,80.90027823694467,83.44187634114364,200146000,AAPL
2020-06-15,83.02310943603516,83.67424321088224,80.5032957450343,80.66547714891838,138808800,AAPL
2020-06-16,85.22341918945312,85.49452921505798,83.44188334314991,85.07334504214955,165428800,AAPL
2020-06-17,85.10482025146484,86.02705683600927,84.98379175074255,85.96654258564811,114406400,AAPL
2020-06-18,85.13870239257812,85.55504068464955,84.53113702208627,85.06124238777585,96820400,AAPL
2020-06-19,84.65218353271484,86.3078527061597,83.54598114965047,85.84310735238266,264476000,AAPL
2020-06-22,86.86699676513672,87.0098095125726,84.99831637895207,85.04430780115948,135445200,AAPL
2020-06-23,88.7211685180664,90.13720371046618,87.69000314125313,88.10876448893902,212155600,AAPL
2020-06-24,87.1550521850586,89.26821268122214,86.78228229668392,88.3508144843821,192623200,AAPL
2020-06-25,88.31207275390625,88.35080275936323,86.55232106785238,87.30996064055707,137522400,AAPL
2020-06-26,85.59862518310547,88.4282723384794,85.45096655963653,88.2079995637923,205256800,AAPL
2020-06-29,87.57135772705078,87.665763477541,85.0297599072803,85.50661236513594,130646000,AAPL
2020-06-30,88.3023910522461,88.58802392767775,87.14052040168764,87.15988171149978,140223200,AAPL
2020-07-01,88.13536834716797,88.9220535759505,88.08696138066959,88.37984827441205,110737200,AAPL
2020-07-02,88.13536834716797,89.67485466688348,88.02160865174983,89.04066652590694,114041600,AAPL
2020-07-06,90.49299621582031,90.96016437699369,89.5296068531223,89.56107543992535,118655600,AAPL
2020-07-07,90.21221160888672,91.64760765010688,90.10086747244101,90.87060685450933,112424400,AAPL
2020-07-08,92.3132553100586,92.344723894615,91.1005476599512,91.1876920007991,117092000,AAPL
2020-07-09,92.71027374267578,93.2573176564038,91.66458550637155,93.20406480954586,125642800,AAPL
2020-07-10,92.87242889404297,92.93052759776583,91.69603540831204,92.30601639495103,90257200,AAPL
2020-07-13,92.4439926147461,96.7792345052281,92.23098126624099,94.1746987408597,191649200,AAPL
2020-07-14,93.97380828857422,94.16502803355267,90.89484241185615,91.82675611607858,170989200,AAPL
2020-07-15,94.62006378173828,96.09418977539168,93.42430181349536,95.84487140313816,153198000,AAPL
2020-07-16,93.4557876586914,94.31024858615012,92.85790656415841,93.49451766571708,110577600,AAPL
2020-07-17,93.26697540283203,94.06092201052024,92.79496133182224,93.90600938284572,92186800,AAPL
2020-07-20,95.23247528076172,95.37044953138843,93.01039399095433,93.35411815070974,90318000,AAPL
2020-07-21,93.91809844970703,96.09661104261261,93.6687800817764,96.02157397759412,103433200,AAPL
2020-07-22,94.18193817138672,94.86211761268852,93.53322731563136,93.620364272229,89001600,AAPL
2020-07-23,89.89513397216797,93.99315739757402,89.08666444146189,93.91569738113668,197004400,AAPL
2020-07-24,89.67243957519531,90.01616378626149,86.31268703007238,88.0966534330444,185438800,AAPL
2020-07-27,91.79768371582031,91.88966654711753,90.50994623863684,90.7326345162056,121214000,AAPL
2020-07-28,90.2896728515625,91.54594911832494,90.2848269844815,91.36924487069622,103625600,AAPL
2020-07-29,92.02037048339844,92.20433612820618,90.73504867705178,90.77135574195019,90329200,AAPL
2020-07-30,93.13385009765625,93.23793283077006,90.7883172670131,91.1949712384762,158130000,AAPL
2020-07-31,102.88389587402344,103.03397001244983,97.62157236005555,99.61612680199143,374336800,AAPL
2020-08-03,105.476318359375,108.09053052398437,104.46452205826068,104.76224738585148,308151200,AAPL
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600,AAPL
2020-08-05,106.56558227539062,106.8850992523654,105.43759589570149,105.90234853375506,121776800,AAPL
2020-08-06,110.28358459472656,110.77738293578851,106.30901285016994,106.8972095786005,202428800,AAPL
2020-08-07,107.77619171142578,110.26174899503663,106.98081367668276,109.80586023116359,198045600,AAPL
2020-08-10,109.34270477294922,110.35875275642206,106.69710077257369,109.21903076531765,212403600,AAPL
2020-08-11,106.0908432006836,109.10503383828805,105.83137353380982,108.60792541884311,187902400,AAPL
2020-08-12,109.61671447753906,109.87375687982836,106.98565970661953,107.17965145918507,165598000,AAPL
2020-08-13,111.55667877197266,112.55817781440562,110.50667808377885,110.99409224252035,210082000,AAPL
2020-08-14,111.45724487304688,111.54696624880587,109.65066604650143,111.3820725095563,165565200,AAPL
2020-08-17,111.16627502441406,112.6018395628826,110.54064515413064,112.57758873683466,119561600,AAPL
2020-08-18,112.09257507324219,112.51693852673742,110.58426581680665,110.91890789561272,105633600,AAPL
2020-08-19,112.23323059082031,113.64454412496903,112.13866200158594,112.49997484302729,145538000,AAPL
2020-08-20,114.72362518310547,114.8375973733061,112.2574641314498,112.27444044495672,126907200,AAPL
2020-08-21,120.63562774658203,121.1181872782855,115.66935990258521,115.68148161330981,338054800,AAPL
2020-08-24,122.07845306396484,124.91805616382935,120.21610549023623,124.83317459173283,345937600,AAPL
2020-08-25,121.07695770263672,121.42130160395935,119.35768029886763,120.95329109467639,211495600,AAPL
2020-08-26,122.72348022460938,123.17936898693925,121.32671591454528,122.39126546065715,163022400,AAPL
2020-08-27,121.25641632080078,123.65709978806709,120.11426694187719,123.32488497435537,155552400,AAPL
2020-08-28,121.05996704101562,122.6458683430527,120.83686988582103,122.22877945314914,187630000,AAPL
2020-08-31,125.16541290283203,127.06656806710367,122.21669905690888,123.7492594402055,225702700,AAPL
2020-09-01,130.15101623535156,130.75240977324506,126.61061944886391,128.7736558625042,151948100,AAPL
2020-09-02,127.45455169677734,133.83698109172641,123.18667288708147,133.45869190086984,200119000,AAPL
2020-09-03,117.25040435791016,124.97139321089942,116.88181705951085,123.09935129507485,257599600,AAPL
2020-09-04,117.32801055908203,119.98573625952378,107.56037630423063,116.46473461185484,332607200,AAPL
2020-09-08,109.43242645263672,115.41716207276087,109.29663073421304,110.52849400857393,231366600,AAPL
2020-09-09,113.79729461669922,115.56264615107492,111.79915150644727,113.73909857280785,176940500,AAPL
2020-09-10,110.08231353759766,116.8818312711873,109.12204164322466,116.74603554472291,182274400,AAPL
2020-09-11,108.63705444335938,111.77007275174712,106.6971070425851,111.12988655734183,180860300,AAPL
2020-09-14,111.89615631103516,112.44904097306566,109.41302623599448,111.27537379227499,140150100,AAPL
2020-09-15,112.07074737548828,115.26196131479541,110.19869808587379,114.77697452888815,184642000,AAPL
2020-09-16,108.76313781738281,112.51693833812011,108.67584374495958,111.7700619173575,154679000,AAPL
2020-09-17,107.02688598632812,108.83103751673956,105.44583164529507,106.42550707639862,178011000,AAPL
2020-09-18,103.6319808959961,107.5506753180143,102.9045006607274,107.08509211161683,287104900,AAPL
2020-09-21,106.77469635009766,106.88139403880808,100.00427732246104,101.4010416835348,195713800,AAPL
2020-09-22,108.45276641845703,109.47124185175878,105.88234181116601,109.29664627463028,183055400,AAPL
2020-09-23,103.90357971191406,108.74374613747926,103.56408301527631,108.2684611226227,150718700,AAPL
2020-09-24,104.97055053710938,106.93959588038079,101.84723417179123,102.01212791770884,167743300,AAPL
2020-09-25,108.90863037109375,109.06382969318265,104.43705165768294,105.17423363698332,149981400,AAPL
2020-09-28,111.5081558227539,111.85734688464554,109.39361323699265,111.55665745924858,137672400,AAPL
2020-09-29,110.6642837524414,111.84765272079834,110.15990073985728,111.1104781178147,99382200,AAPL
2020-09-30,112.3326416015625,113.73910777869786,110.2084044241761,110.37329816208843,142675200,AAPL
2020-10-01,113.28321838378906,114.18529413378772,112.35204460964711,114.10769446919807,116120400,AAPL
2020-10-02,109.62640380859375,111.90584749739754,108.85042943395283,109.50030991529614,144712000,AAPL
2020-10-05,113.001953125,113.14745068204762,110.14053323775403,110.48972441454302,106243800,AAPL
2020-10-06,109.76221466064453,112.63333559022071,108.87953514429641,112.22594105943094,161498200,AAPL
2020-10-07,111.62457275390625,112.08046156708008,110.70309331868141,111.17838574960963,96849000,AAPL
2020-10-08,111.51786804199219,112.90493061170089,111.1492733309645,112.7594330889432,83477200,AAPL
2020-10-09,113.45780944824219,113.48690747123634,111.46936067345082,111.81855175000258,100506900,AAPL
2020-10-12,120.66471099853516,121.42128918284882,115.69844376260184,116.45502194691551,240226800,AAPL
2020-10-13,117.46379852294922,121.62498605023444,116.05733979847938,121.50858655705257,262330500,AAPL
2020-10-14,117.55110931396484,119.33585728240598,116.02825097556021,117.36681195189107,150712000,AAPL
2020-10-15,117.08551025390625,117.56079523723751,114.60238025084043,115.15526489684527,112559200,AAPL
2020-10-16,115.44625854492188,117.90029805270329,115.24256497002679,117.63840102761567,115393800,AAPL
2020-10-19,112.49756622314453,116.80424492583009,112.18717489862382,116.35805785935115,120639300,AAPL
2020-10-20,113.98162078857422,115.40748342708119,112.15806534871491,112.71095010647143,124423700,AAPL
2020-10-21,113.3608169555664,115.14556482205545,112.95342242055368,113.16681779596242,89946000,AAPL
2020-10-22,112.2744369506836,114.49567723930029,111.14926409518415,113.92338900408984,101988000,AAPL
2020-10-23,111.58576202392578,113.05042420827988,110.84858002778377,112.89522488264528,82572600,AAPL
2020-10-26,111.59547424316406,113.05043475532885,109.490625744662,110.58670073335905,111850700,AAPL
2020-10-27,113.09894561767578,113.75852810945555,111.10080192212806,112.02227408844243,92276800,AAPL
2020-10-28,107.86107635498047,111.96406850952522,107.76408046155812,111.59548115439539,143937800,AAPL
2020-10-29,111.85736083984375,113.41901900582575,108.83104039265947,108.99594153712782,146129200,AAPL
2020-10-30,105.59133911132812,108.6273541724171,104.4855696692542,107.72527832227131,190272600,AAPL
2020-11-02,105.50404357910156,107.35669702970988,104.09758457442842,105.83383850866505,122866900,AAPL
2020-11-03,107.12389373779297,108.14236164402186,105.46523966166725,106.36731546450528,107624400,AAPL
2020-11-04,111.49846649169922,112.11924902667879,108.97653651830575,110.71279021468385,138235500,AAPL
2020-11-05,115.45596313476562,116.02825144019144,113.36082388514865,114.40838980980128,126387100,AAPL
2020-11-06,115.32478332519531,115.8203179514325,112.837361996159,114.96527127109147,114457900,AAPL
2020-11-09,113.02196502685547,118.53120106910235,112.75962363044832,117.08344929046696,154515300,AAPL
2020-11-10,112.68191528320312,114.25597883957684,110.8940807658282,112.27382528066764,138023400,AAPL
2020-11-11,116.10209655761719,116.23812654293447,113.13857769111563,113.86731293234887,112295000,AAPL
2020-11-12,115.8300552368164,117.11262917137141,115.2082016572188,116.22843412444456,103162300,AAPL
2020-11-13,115.87862396240234,116.27699537989376,114.52803521767761,116.05352071993178,81581900,AAPL
2020-11-16,116.88914489746094,117.55957633149036,114.80010222486767,115.54826720324448,91183000,AAPL
2020-11-17,116.00492858886719,117.24863549686008,115.58712010448728,116.16039565890526,74271000,AAPL
2020-11-18,114.68348693847656,116.42273584755772,114.65433871642078,115.24704394181461,76322100,AAPL
2020-11-19,115.27620697021484,115.68429695756758,113.49809106564801,114.25597458875419,74113000,AAPL
2020-11-20,114.0130615234375,115.40251710432108,113.96448361868471,115.27620565626937,73604300,AAPL
2020-11-23,110.62201690673828,114.2851304944073,110.5248536828197,113.85760341347095,127959300,AAPL
2020-11-24,111.90458679199219,112.56530706965945,109.39773567263003,110.68031687022992,113874200,AAPL
2020-11-25,112.74022674560547,113.43981393627315,111.90460953598352,112.27384022721371,76499200,AAPL
2020-11-27,113.28433990478516,114.15882383972767,112.92483519653295,113.26491022315516,46691300,AAPL
2020-11-30,115.6745834350586,117.54014397849063,113.49808872130923,113.65355580646789,169410200,AAPL
2020-12-01,119.24053955078125,119.9692749139944,116.60737666127397,117.57902381222483,127728200,AAPL
2020-12-02,119.59033203125,119.87211059203429,117.46242241782213,118.56038101970898,89004200,AAPL
2020-12-03,119.45429992675781,120.27047995352808,118.74499426371094,120.01784962535093,78967600,AAPL
2020-12-04,118.78385162353516,119.37655691588907,118.07454601670749,119.12392660773527,78260400,AAPL
2020-12-07,120.2413330078125,121.038083362331,118.7838623046875,118.84215876062711,86712000,AAPL
2020-12-08,120.85344696044922,121.43644107050238,119.6000214847598,120.84373582820557,82225500,AAPL
2020-12-09,118.32716369628906,122.37892967507065,117.56928026579213,120.99919279323889,115089200,AAPL
2020-12-10,119.74579620361328,120.35793867044406,116.74340998030307,117.0834850101648,81312200,AAPL
2020-12-11,118.9393310546875,119.27940607418536,117.13206676469383,118.95876073591047,86939800,AAPL
2020-12-14,118.32716369628906,119.85264910238821,118.09397050530798,119.12391389412917,79184500,AAPL
2020-12-15,124.25424194335938,124.27367903878984,120.6105649235341,120.81460994707473,157243700,AAPL
2020-12-16,124.18620300292969,124.73032296084445,122.97164423038534,123.79755012617825,98208600,AAPL
2020-12-17,125.05097198486328,125.90602613060179,124.40968137555939,125.24529842903367,94359800,AAPL
2020-12-18,123.06881713867188,125.43963827870924,122.54412684965975,125.30360828671483,192541500,AAPL
2020-12-21,124.59429168701172,124.67202522679207,119.94982017477122,121.47530568083864,121251600,AAPL
2020-12-22,128.1408233642578,130.59908932336018,125.97403967211778,127.87847449783371,168904800,AAPL
2020-12-23,127.24693298339844,128.6752408300138,127.07202876522139,128.41290674198933,88223700,AAPL
2020-12-24,128.228271484375,129.67603102914552,127.3829432351903,127.59670678746939,54930100,AAPL
2020-12-28,132.81446838378906,133.446033182036,129.72462233987497,130.19102370668213,124486200,AAPL
2020-12-29,131.04600524902344,134.8548591025245,130.53103360723338,134.135849925918,121047300,AAPL
2020-12-30,129.92864990234375,132.13429294527648,129.61771571736733,131.7359140805847,96452100,AAPL
2020-12-31,128.92784118652344,130.9197204767935,127.98534242224186,130.27842990655225,99116600,AAPL
2021-01-04,125.7408676147461,129.82178288641367,123.1660010540864,129.73433819675842,143301900,AAPL
2021-01-05,127.29552459716797,128.00483789663144,124.78867244606262,125.2356367878319,97664900,AAPL
2021-01-06,123.01052856445312,127.33436285992687,122.79676500387103,124.09877604874403,155088000,AAPL
2021-01-07,127.2080307006836,127.89790663345559,124.23479308365204,124.72061661130184,109578200,AAPL
2021-01-08,128.30596923828125,128.86952618923627,126.53756485844092,128.67518495872093,105158200,AAPL
2021-01-11,125.3230209350586,126.47928319135579,124.85663454489163,125.52707332046941,100384500,AAPL
2021-01-12,125.14815521240234,126.01292057820679,123.26315737935117,124.85665810373773,91951100,AAPL
2021-01-13,127.17887115478516,127.72299108513502,124.84692436009828,125.10925836684517,88636800,AAPL
2021-01-14,125.25502014160156,127.2857588427231,125.10926419379747,127.09143240514113,90221800,AAPL
2021-01-15,123.53520965576172,126.52788445335536,123.39917965706009,125.12871028033413,111598500,AAPL
2021-01-19,124.20565032958984,125.0607045202907,123.34088500532488,124.15706500945309,90757300,AAPL
2021-01-20,128.2865447998047,128.7335089174472,124.90521758681017,125.01209934367105,104319500,AAPL
2021-01-21,132.98936462402344,135.70998009916667,129.80236258422073,130.00641504597513,120150900,AAPL
2021-01-22,135.12696838378906,135.88485193048166,131.19179469063414,132.4160646907934,114459400,AAPL
2021-01-25,138.86778259277344,140.97625472972098,132.66867020571667,139.01353853335786,157611700,AAPL
2021-01-26,139.1009979248047,140.20867499016745,137.36174136904043,139.52852500725305,98390600,AAPL
2021-01-27,138.03219604492188,140.20869106595407,136.42898412808006,139.36334793740457,140843800,AAPL
2021-01-28,133.20314025878906,137.96422147707514,132.82419836085404,135.56425118143247,142621100,AAPL
2021-01-29,128.21856689453125,132.86303917443942,126.51818434944722,131.97883669271752,177523800,AAPL
2021-02-01,130.3367462158203,131.5415940017464,127.21775238608966,129.95780442586786,106239800,AAPL
2021-02-02,131.1626739501953,132.44524067254102,130.79344323298977,131.88168346118144,83305400,AAPL
2021-02-03,130.1424102783203,131.92052618668296,129.82176496768204,131.9108002272906,89880900,AAPL
2021-02-04,133.4945831298828,133.5042942626405,130.7739685158837,132.43549143917588,84183100,AAPL
2021-02-05,133.08102416992188,133.7232731231055,132.20524094162676,133.65516390896917,75693800,AAPL
2021-02-08,133.22703552246094,133.27569345960634,131.290562471288,132.3707033433183,71297200,AAPL
2021-02-09,132.35118103027344,134.1708861386868,132.19549648512387,132.94477197557092,76774200,AAPL
2021-02-10,131.7478790283203,133.3048434386966,130.78450562896475,132.80855342312873,73046600,AAPL
2021-02-11,131.49490356445312,132.72100324758284,130.17148801909838,132.24417927998556,64280000,AAPL
2021-02-12,131.72840881347656,131.88410821935858,130.0936095966532,130.73585850968206,60145100,AAPL
2021-02-16,129.60707092285156,132.35120265140839,129.21782237561078,131.84520181246612,80576300,AAPL
2021-02-17,127.32027435302734,128.6631557746567,125.98713342468182,127.71924852152779,97918500,AAPL
2021-02-18,126.22067260742188,126.50286477250336,123.982542030246,125.72438263501022,96856700,AAPL
2021-02-19,126.37638092041016,127.19379548505816,125.3351725587671,126.7364377000899,87668800,AAPL
2021-02-22,122.61048126220703,126.23041094448011,122.22124015432108,124.56640502266376,103916400,AAPL
2021-02-23,122.47425079345703,123.30138352656303,115.20519947854247,120.43074421044315,158273000,AAPL
2021-02-24,121.97797393798828,122.18232386351377,118.94190941685854,121.5790071569596,111039900,AAPL
2021-02-25,117.7352523803711,123.05810538980377,117.29736077604736,121.32599026278942,148199500,AAPL
2021-02-26,117.99799346923828,121.49141551253575,117.93960247752109,119.29220956982277,164560400,AAPL
